timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
55100;4085.0;164.0;3921.0
55200;4049.0;128.0;3921.0
55300;4058.0;137.0;3921.0
55400;3911.0;110.0;3801.0
55500;4058.0;137.0;3921.0
55600;4058.0;137.0;3921.0
55700;4218.0;137.0;4081.0
55800;4058.0;137.0;3921.0
55900;4031.0;110.0;3921.0
56000;4098.0;137.0;3961.0
56100;4018.0;137.0;3881.0
56200;4138.0;137.0;4001.0
56300;4258.0;137.0;4121.0
56400;4075.0;74.0;4001.0
56500;4066.0;65.0;4001.0
56600;4138.0;137.0;4001.0
56700;4156.0;155.0;4001.0
56800;4138.0;137.0;4001.0
56900;4036.0;155.0;3881.0
57000;4196.0;155.0;4041.0
57100;4178.0;137.0;4041.0
57200;4236.0;155.0;4081.0
57300;4173.0;92.0;4081.0
57400;4245.0;164.0;4081.0
57500;4378.0;137.0;4241.0
57600;4360.0;119.0;4241.0
57700;4182.0;101.0;4081.0
57800;4062.0;101.0;3961.0
57900;4062.0;101.0;3961.0
58000;4240.0;119.0;4121.0
58100;4280.0;119.0;4161.0
58200;4307.0;146.0;4161.0
58300;4280.0;119.0;4161.0
58400;4280.0;119.0;4161.0
58500;4280.0;119.0;4161.0
58600;4400.0;119.0;4281.0
58700;4280.0;119.0;4161.0
58800;4280.0;119.0;4161.0
58900;4280.0;119.0;4161.0
59000;4280.0;119.0;4161.0
59100;4369.0;128.0;4241.0
59200;4423.0;182.0;4241.0
59300;4333.0;92.0;4241.0
59400;4342.0;101.0;4241.0
59500;4342.0;101.0;4241.0
59600;4333.0;92.0;4241.0
59700;4128.0;47.0;4081.0
59800;4315.0;74.0;4241.0
59900;4315.0;74.0;4241.0
60000;4400.0;119.0;4281.0
60100;4440.0;119.0;4321.0
60200;4320.0;119.0;4201.0
60300;4278.0;-43.0;4321.0
60400;4467.0;146.0;4321.0
60500;4467.0;146.0;4321.0
60600;4467.0;146.0;4321.0
60700;4494.0;173.0;4321.0
60800;4546.5;105.5;4441.0
60900;4347.0;146.0;4201.0
61000;4561.0;200.0;4361.0
61100;4601.0;200.0;4401.0
61200;4601.0;200.0;4401.0
61300;4628.0;227.0;4401.0
61400;4628.0;227.0;4401.0
61500;4748.0;227.0;4521.0
61600;4601.0;200.0;4401.0
61700;4601.0;200.0;4401.0
61800;4601.0;200.0;4401.0
61900;4761.0;200.0;4561.0
62000;4521.0;200.0;4321.0
62100;4681.0;200.0;4481.0
62200;4694.5;213.5;4481.0
62300;4801.0;200.0;4601.0
62400;4681.0;200.0;4481.0
62500;4654.0;173.0;4481.0
62600;4708.0;227.0;4481.0
62700;4681.0;200.0;4481.0
62800;4561.0;200.0;4361.0
62900;4640.5;159.5;4481.0
63000;4680.5;159.5;4521.0
63100;4734.0;173.0;4561.0
63200;4774.5;213.5;4561.0
63300;4614.0;173.0;4441.0
63400;4707.0;146.0;4561.0
63500;4587.0;146.0;4441.0
63600;4854.0;173.0;4681.0
63700;4761.0;200.0;4561.0
63800;4761.0;200.0;4561.0
63900;4734.0;173.0;4561.0
64000;4814.5;213.5;4601.0
64100;4774.0;173.0;4601.0
64200;4814.0;173.0;4641.0
64300;4374.0;173.0;4201.0
64400;4934.0;173.0;4761.0
64500;4694.0;173.0;4521.0
64600;4854.5;213.5;4641.0
64700;4814.0;173.0;4641.0
64800;4841.0;200.0;4641.0
64900;4814.0;173.0;4641.0
65000;4974.0;173.0;4801.0
65100;4867.0;146.0;4721.0
65200;4867.0;146.0;4721.0
65300;4853.5;132.5;4721.0
65400;4894.0;173.0;4721.0
65500;4752.5;31.5;4721.0
65600;4945.0;224.0;4721.0
65700;4910.0;189.0;4721.0
65800;4945.0;224.0;4721.0
65900;4945.0;224.0;4721.0
66000;5105.0;224.0;4881.0
66100;5145.0;224.0;4921.0
66200;5180.0;259.0;4921.0
66300;5025.0;224.0;4801.0
66400;5025.0;224.0;4801.0
66500;5025.0;224.0;4801.0
66600;5025.0;224.0;4801.0
66700;4972.5;171.5;4801.0
66800;4972.5;171.5;4801.0
66900;5025.0;224.0;4801.0
67000;5100.0;259.0;4841.0
67100;4985.0;224.0;4761.0
67200;5105.0;224.0;4881.0
67300;5070.0;189.0;4881.0
67400;5225.0;224.0;5001.0
67500;5157.5;276.5;4881.0
67600;5505.0;224.0;5281.0
67700;5070.0;189.0;4881.0
67800;5105.0;224.0;4881.0
67900;5105.0;224.0;4881.0
68000;5105.0;224.0;4881.0
68100;5305.0;224.0;5081.0
68200;5185.0;224.0;4961.0
68300;5167.5;206.5;4961.0
68400;5185.0;224.0;4961.0
68500;5305.0;224.0;5081.0
68600;5185.0;224.0;4961.0
68700;5305.0;224.0;5081.0
68800;5045.0;84.0;4961.0
68900;5030.0;189.0;4841.0
69000;5225.0;224.0;5001.0
69100;5145.0;224.0;4921.0
69200;5265.0;224.0;5041.0
69300;5230.0;189.0;5041.0
69400;5300.0;259.0;5041.0
69500;5265.0;224.0;5041.0
69600;5247.5;206.5;5041.0
69700;5247.5;206.5;5041.0
69800;5317.5;276.5;5041.0
69900;5385.0;224.0;5161.0
70000;4882.5;241.5;4641.0
70100;5345.0;224.0;5121.0
70200;5242.5;241.5;5001.0
70300;5277.5;276.5;5001.0
70400;5745.0;224.0;5521.0
70500;5465.0;224.0;5241.0
70600;5397.5;276.5;5121.0
70700;5380.0;259.0;5121.0
70800;5345.0;224.0;5121.0
70900;5190.0;189.0;5001.0
71000;5260.0;259.0;5001.0
71100;5207.5;206.5;5001.0
71200;5405.0;84.0;5321.0
71300;5597.5;276.5;5321.0
71400;5460.0;259.0;5201.0
71500;4985.0;224.0;4761.0
71600;5545.0;224.0;5321.0
71700;5580.0;259.0;5321.0
71800;5615.0;294.0;5321.0
71900;5495.0;294.0;5201.0
72000;5535.0;294.0;5241.0
72100;5552.5;311.5;5241.0
72200;5455.0;294.0;5161.0
72300;5370.0;89.0;5281.0
72400;5662.5;381.5;5281.0
72500;5640.0;359.0;5281.0
72600;5685.0;404.0;5281.0
72700;5685.0;404.0;5281.0
72800;5392.5;111.5;5281.0
72900;5640.0;359.0;5281.0
73000;5560.0;359.0;5201.0
73100;5765.0;404.0;5361.0
73200;5280.0;359.0;4921.0
73300;5720.0;359.0;5361.0
73400;5877.5;516.5;5361.0
73500;5765.0;404.0;5361.0
73600;5765.0;404.0;5361.0
73700;5810.0;449.0;5361.0
73800;5810.0;449.0;5361.0
73900;5652.5;291.5;5361.0
74000;5602.5;201.5;5401.0
74100;5845.0;404.0;5441.0
74200;6010.0;449.0;5561.0
74300;5890.0;449.0;5441.0
74400;5770.0;449.0;5321.0
74500;5935.0;494.0;5441.0
74600;5890.0;449.0;5441.0
74700;5890.0;449.0;5441.0
74800;5890.0;449.0;5441.0
74900;5770.0;449.0;5321.0
75000;6050.0;449.0;5601.0
75100;5850.0;449.0;5401.0
75200;5970.0;449.0;5521.0
75300;5970.0;449.0;5521.0
75400;5917.5;516.5;5401.0
75500;5925.0;404.0;5521.0
75600;5850.0;449.0;5401.0
75700;5925.0;404.0;5521.0
75800;5925.0;404.0;5521.0
75900;5925.0;404.0;5521.0
76000;6125.0;404.0;5721.0
76100;5885.0;404.0;5481.0
76200;5885.0;404.0;5481.0
76300;6005.0;404.0;5601.0
76400;6192.5;471.5;5721.0
76500;6207.5;606.5;5601.0
76600;6050.0;449.0;5601.0
76700;6427.5;426.5;6001.0
76800;6140.0;539.0;5601.0
76900;6140.0;539.0;5601.0
77000;6210.0;449.0;5761.0
77100;6250.0;449.0;5801.0
77200;6152.5;471.5;5681.0
77300;6175.0;494.0;5681.0
77400;6175.0;494.0;5681.0
77500;6175.0;494.0;5681.0
77600;6175.0;494.0;5681.0
77700;6295.0;494.0;5801.0
77800;5927.5;246.5;5681.0
77900;6175.0;494.0;5681.0
78000;6290.0;449.0;5841.0
78100;6142.5;381.5;5761.0
78200;6045.0;404.0;5641.0
78300;6210.0;449.0;5761.0
78400;6210.0;449.0;5761.0
78500;6142.5;381.5;5761.0
78600;6210.0;449.0;5761.0
78700;6165.0;404.0;5761.0
78800;6165.0;404.0;5761.0
78900;6142.5;381.5;5761.0
79000;6385.0;584.0;5801.0
79100;6290.0;449.0;5841.0
79200;6290.0;449.0;5841.0
79300;6147.5;426.5;5721.0
79400;6290.0;449.0;5841.0
79500;6245.0;404.0;5841.0
79600;6222.5;381.5;5841.0
79700;6290.0;449.0;5841.0
79800;6290.0;449.0;5841.0
79900;6410.0;449.0;5961.0
80000;6330.0;449.0;5881.0
80100;6490.0;449.0;6041.0
80200;6302.5;381.5;5921.0
80300;6250.0;449.0;5801.0
80400;5980.0;179.0;5801.0
80500;6325.0;404.0;5921.0
80600;6437.5;516.5;5921.0
80700;6370.0;449.0;5921.0
80800;6347.5;426.5;5921.0
80900;6205.0;404.0;5801.0
81000;6365.0;404.0;5961.0
81100;6337.5;336.5;6001.0
81200;6307.5;426.5;5881.0
81300;6240.0;359.0;5881.0
81400;6240.0;359.0;5881.0
81500;6360.0;359.0;6001.0
81600;6292.5;291.5;6001.0
81700;6270.0;269.0;6001.0
81800;6315.0;314.0;6001.0
81900;6315.0;314.0;6001.0
82000;6355.0;314.0;6041.0
82100;6355.0;314.0;6041.0
82200;6305.0;224.0;6081.0
82300;6395.0;314.0;6081.0
