rank,name,family,lookback,entry,exit,direction,target,total_pnl,day0,day1,day2,max_abs_pos,turnover,fills,time_at_limit_pct
864,mid_z_revert,mid_z,50,0.75,0.0,-1,50,-1080867.0,-392006.0,-369437.0,-319424.0,50,68967,4211,90.65
865,mid_z_revert,mid_z,200,1.5,0.25,-1,100,-1085469.0,-809961.0,-130726.0,-144782.0,100,49779,3021,57.85
866,ema_diff_revert,ema_diff,200,5.0,0.0,-1,100,-1093980.0,-796424.0,-776602.0,479046.0,100,47973,2756,89.94
867,momentum_revert,momentum,500,2.0,0.0,-1,100,-1096277.0,-799378.0,-767720.0,470821.0,100,51659,3010,86.38
868,momentum_trend,momentum,100,12.0,0.0,1,150,-1096738.0,1037055.0,-1292205.0,-841588.0,150,32706,1850,40.59
869,mid_z_revert,mid_z,100,1.5,0.0,-1,100,-1101608.0,-797619.0,-779778.0,475789.0,100,47069,2707,87.03
870,momentum_revert,momentum,20,8.0,0.0,-1,150,-1101668.0,-491188.0,-180881.0,-429599.0,150,53228,3035,17.03
871,mid_z_trend,mid_z,20,2.0,0.5,1,50,-1121695.0,-278581.0,-412867.0,-430247.0,50,135143,8828,35.33
872,momentum_revert,momentum,50,2.0,0.0,-1,50,-1130234.0,-391128.0,-374796.0,-364310.0,50,76129,4751,84.39
873,momentum_trend,momentum,200,12.0,0.0,1,150,-1134815.0,1030178.0,-923777.0,-1241216.0,150,28700,1599,57.65
874,ema_diff_revert,ema_diff,100,8.0,0.0,-1,200,-1139719.0,-1851097.0,-427074.0,1138452.0,200,69402,3867,77.08
875,ema_diff_trend,ema_diff,500,3.0,0.0,1,100,-1147556.0,488929.0,-856419.0,-780066.0,100,48031,2750,92.94
876,mid_z_revert,mid_z,50,1.25,0.25,-1,50,-1147897.0,-453352.0,-301448.0,-393097.0,50,91886,6084,65.15
877,mid_z_revert,mid_z,200,1.5,0.5,-1,100,-1155711.0,-831833.0,-156121.0,-167757.0,100,57225,3496,51.26
878,mid_z_revert,mid_z,20,1.5,0.0,-1,50,-1156561.0,-459269.0,-296131.0,-401161.0,50,94788,5780,81.44
879,mid_z_trend,mid_z,50,0.75,0.5,1,50,-1157137.0,-381006.0,-375415.0,-400716.0,50,167539,10844,66.48
880,momentum_revert,momentum,20,8.0,0.0,-1,200,-1159470.0,-507309.0,-197558.0,-454603.0,200,62696,3542,13.52
881,mid_z_revert,mid_z,200,1.25,0.25,-1,100,-1175331.0,-839109.0,-156990.0,-179232.0,100,60695,3664,62.9
882,momentum_trend,momentum,500,8.0,0.0,1,200,-1181211.0,1455736.0,-825261.0,-1811686.0,200,40045,2250,70.28
883,mid_z_revert,mid_z,100,0.75,0.25,-1,50,-1186489.0,-430773.0,-391778.0,-363938.0,50,82931,5474,74.45
884,momentum_revert,momentum,10,4.0,0.0,-1,50,-1189374.0,-452145.0,-438314.0,-298915.0,50,94214,6051,45.01
885,ema_diff_revert,ema_diff,20,3.0,0.0,-1,50,-1193940.0,-470492.0,-313839.0,-409609.0,50,97534,5943,81.95
886,mid_z_revert,mid_z,100,1.0,0.5,-1,50,-1200038.0,-439809.0,-397094.0,-363135.0,50,85015,5728,63.15
887,mid_z_trend,mid_z,10,1.5,0.0,1,50,-1201206.0,-340153.0,-489459.0,-371594.0,50,153570,9129,70.22
888,mid_z_revert,mid_z,500,2.0,0.0,-1,150,-1208078.0,-1150324.0,-1165781.0,1108027.0,150,13687,767,89.67
889,mid_z_trend,mid_z,10,2.0,0.25,1,200,-1227981.0,-19288.0,-916746.0,-291947.0,200,287083,15836,6.69
890,momentum_trend,momentum,200,8.0,0.0,1,150,-1230149.0,993032.0,-936738.0,-1286443.0,150,39110,2195,69.63
891,mid_z_trend,mid_z,20,1.5,0.25,1,150,-1233763.0,180270.0,-859976.0,-554057.0,150,298695,16628,37.29
892,ema_diff_revert,ema_diff,50,2.0,0.0,-1,50,-1261316.0,-445272.0,-428819.0,-387225.0,50,88153,5384,89.08
893,mid_z_revert,mid_z,20,2.0,0.25,-1,50,-1261538.0,-535412.0,-361593.0,-364533.0,50,118251,7753,44.96
894,ema_diff_trend,ema_diff,20,1.0,0.0,1,100,-1265210.0,-321890.0,-663925.0,-279395.0,100,293267,16569,68.91
895,ema_diff_revert,ema_diff,200,3.0,0.0,-1,100,-1272643.0,-848656.0,-841196.0,417209.0,100,65701,3780,90.24
896,mid_z_trend,mid_z,20,1.5,0.25,1,50,-1280185.0,-334959.0,-470633.0,-474593.0,50,153067,9771,57.4
897,mid_z_revert,mid_z,200,1.0,0.25,-1,100,-1281610.0,-870812.0,-198072.0,-212726.0,100,71619,4325,67.86
898,mid_z_revert,mid_z,20,1.25,0.0,-1,50,-1286722.0,-501076.0,-341036.0,-444610.0,50,108368,6626,83.29
899,momentum_trend,momentum,200,6.0,0.0,1,150,-1287692.0,974395.0,-966261.0,-1295826.0,150,46542,2596,75.88
900,mid_z_revert,mid_z,200,1.25,0.5,-1,100,-1289208.0,-876242.0,-195816.0,-217150.0,100,72271,4391,56.01
901,ema_diff_revert,ema_diff,10,3.0,0.0,-1,50,-1290149.0,-535252.0,-384196.0,-370701.0,50,119645,7292,74.16
902,mid_z_revert,mid_z,50,1.0,0.25,-1,50,-1295707.0,-506127.0,-349234.0,-440346.0,50,107630,7080,69.32
903,ema_diff_revert,ema_diff,100,1.0,0.0,-1,50,-1298348.0,-445455.0,-440442.0,-412451.0,50,94127,5699,91.36
904,momentum_trend,momentum,100,8.0,0.0,1,150,-1300415.0,978117.0,-1355952.0,-922580.0,150,53230,2976,58.73
905,mid_z_trend,mid_z,500,0.75,0.5,1,200,-1305467.0,1256893.0,-467021.0,-2095339.0,200,122006,6917,62.95
906,mid_z_revert,mid_z,10,2.0,0.0,-1,50,-1307090.0,-497910.0,-349522.0,-459658.0,50,111466,6816,61.48
907,momentum_revert,momentum,500,2.0,0.0,-1,200,-1311724.0,-1851976.0,-873159.0,1413411.0,200,81882,4597,83.14
908,momentum_trend,momentum,10,8.0,0.0,1,150,-1314668.0,-115851.0,-560971.0,-637846.0,150,36435,2074,3.86
909,mid_z_revert,mid_z,20,1.0,0.0,-1,50,-1319842.0,-557031.0,-385639.0,-377172.0,50,123255,7527,84.19
910,ema_diff_revert,ema_diff,100,8.0,0.0,-1,100,-1323500.0,-774643.0,-756876.0,208019.0,100,39753,2293,85.13
911,mid_z_revert,mid_z,50,1.25,0.5,-1,50,-1327791.0,-512725.0,-363394.0,-451672.0,50,111880,7504,57.09
912,ema_diff_revert,ema_diff,20,8.0,0.0,-1,150,-1334109.0,-1272717.0,348021.0,-409413.0,150,42913,2445,51.33
913,mid_z_trend,mid_z,10,1.25,0.0,1,100,-1340923.0,-210135.0,-837668.0,-293120.0,100,262924,14826,52.97
914,momentum_trend,momentum,10,2.0,0.0,1,50,-1350388.0,-398913.0,-553052.0,-398423.0,50,171310,10606,66.5
915,momentum_revert,momentum,20,2.0,0.0,-1,50,-1351333.0,-548719.0,-535966.0,-266648.0,50,121119,7555,76.69
916,mid_z_trend,mid_z,10,2.0,0.25,1,100,-1370353.0,-385452.0,-790917.0,-193984.0,100,245605,14129,22.47
917,momentum_trend,momentum,200,4.0,0.0,1,150,-1416050.0,945086.0,-1037268.0,-1323868.0,150,58956,3271,81.92
918,mid_z_trend,mid_z,10,1.25,0.0,1,50,-1416910.0,-411761.0,-560946.0,-444203.0,50,176714,10522,73.26
919,mid_z_revert,mid_z,20,2.0,0.5,-1,50,-1418072.0,-588810.0,-414275.0,-414987.0,50,136849,9092,35.57
920,mid_z_trend,mid_z,200,0.75,0.0,1,200,-1421085.0,1364640.0,-875273.0,-1910452.0,200,79822,4401,85.87
921,mid_z_trend,mid_z,10,2.0,0.25,1,50,-1423172.0,-422943.0,-550691.0,-449538.0,50,178930,11280,39.25
922,ema_diff_trend,ema_diff,10,2.0,0.0,1,50,-1423408.0,-417763.0,-566143.0,-439502.0,50,176338,10436,75.27
923,mid_z_trend,mid_z,500,1.5,0.0,1,200,-1428507.0,1494284.0,-1145857.0,-1776934.0,200,27600,1525,89.31
924,momentum_trend,momentum,50,12.0,0.0,1,150,-1438718.0,-74693.0,-137333.0,-1226692.0,150,26965,1521,18.77
925,ema_diff_revert,ema_diff,200,2.0,0.0,-1,100,-1438761.0,-900809.0,-894924.0,356972.0,100,83173,4788,89.51
926,mid_z_revert,mid_z,200,1.0,0.5,-1,100,-1457077.0,-927913.0,-254512.0,-274652.0,100,89427,5429,60.88
927,mid_z_revert,mid_z,100,0.75,0.5,-1,50,-1471817.0,-532296.0,-480250.0,-459271.0,50,114073,7584,68.04
928,mid_z_trend,mid_z,20,1.25,0.25,1,50,-1474996.0,-391437.0,-533323.0,-550236.0,50,173281,11019,62.39
929,mid_z_trend,mid_z,500,1.5,0.0,1,150,-1480803.0,1034994.0,-1277865.0,-1237932.0,150,21417,1193,90.88
930,mid_z_revert,mid_z,200,0.75,0.25,-1,100,-1487359.0,-930816.0,-287248.0,-269295.0,100,90066,5439,72.91
931,ema_diff_trend,ema_diff,10,1.0,0.0,1,200,-1491572.0,-55828.0,-335413.0,-1100331.0,200,516349,28328,42.85
932,mid_z_trend,mid_z,200,2.0,0.0,1,150,-1492906.0,998862.0,-1252253.0,-1239515.0,150,28309,1573,84.6
933,momentum_revert,momentum,100,6.0,0.0,-1,100,-1503855.0,-794170.0,-791865.0,82180.0,100,48036,2803,70.26
934,ema_diff_revert,ema_diff,100,8.0,0.0,-1,150,-1535869.0,-1316194.0,-890013.0,670338.0,150,55338,3101,79.67
935,ema_diff_trend,ema_diff,10,2.0,0.0,1,100,-1536947.0,-204442.0,-561685.0,-770820.0,100,263770,14865,58.72
936,ema_diff_revert,ema_diff,20,8.0,0.0,-1,100,-1540762.0,-755809.0,-91771.0,-693182.0,100,34192,1996,59.65
937,mid_z_trend,mid_z,200,1.5,0.0,1,150,-1546077.0,996736.0,-1296861.0,-1245952.0,150,37149,2062,88.51
938,mid_z_trend,mid_z,10,0.75,0.0,1,150,-1546705.0,-294876.0,-962319.0,-289510.0,150,435505,24015,47.04
939,mid_z_trend,mid_z,500,1.25,0.0,1,150,-1547347.0,1016880.0,-1300515.0,-1263712.0,150,25877,1435,91.32
940,ema_diff_revert,ema_diff,20,2.0,0.0,-1,50,-1556824.0,-596597.0,-438278.0,-521949.0,50,136898,8314,81.98
941,mid_z_revert,mid_z,50,1.0,0.5,-1,50,-1557599.0,-593292.0,-439817.0,-524490.0,50,136566,9090,61.7
942,mid_z_trend,mid_z,500,1.0,0.0,1,150,-1567910.0,1021154.0,-1323159.0,-1265905.0,150,29359,1630,92.58
943,mid_z_trend,mid_z,20,1.5,0.5,1,50,-1569696.0,-437473.0,-561456.0,-570767.0,50,183075,11954,47.43
944,mid_z_revert,mid_z,100,2.0,0.0,-1,150,-1574188.0,-1289956.0,-1268787.0,984555.0,150,46137,2592,79.98
945,mid_z_revert,mid_z,200,2.0,0.25,-1,150,-1574967.0,-1312321.0,-127951.0,-134695.0,150,50761,2927,44.59
946,ema_diff_trend,ema_diff,20,1.0,0.0,1,50,-1589164.0,-491431.0,-627596.0,-470137.0,50,194102,11491,81.65
947,mid_z_trend,mid_z,10,2.0,0.25,1,150,-1589217.0,-473495.0,-869293.0,-246429.0,150,273291,15186,12.28
948,mid_z_trend,mid_z,20,2.0,0.5,1,200,-1589537.0,295412.0,-909532.0,-975417.0,200,291143,16235,10.83
949,momentum_revert,momentum,20,6.0,0.0,-1,100,-1592641.0,-901926.0,-246125.0,-444590.0,100,78000,4603,35.07
950,ema_diff_trend,ema_diff,500,8.0,0.0,1,150,-1597911.0,1009033.0,-1323762.0,-1283182.0,150,35881,2000,89.6
951,mid_z_trend,mid_z,500,0.75,0.0,1,150,-1597974.0,1021624.0,-1344160.0,-1275438.0,150,34377,1910,92.47
952,mid_z_revert,mid_z,20,0.75,0.0,-1,50,-1599534.0,-618623.0,-447361.0,-533550.0,50,140502,8536,84.55
953,momentum_trend,momentum,200,2.0,0.0,1,150,-1607182.0,890975.0,-1114531.0,-1383626.0,150,78304,4355,85.82
954,mid_z_revert,mid_z,20,1.5,0.25,-1,50,-1610035.0,-653155.0,-474649.0,-482231.0,50,154839,10056,57.6
955,mid_z_revert,mid_z,50,2.0,0.25,-1,100,-1611929.0,-983411.0,-320277.0,-308241.0,100,103153,6183,43.95
956,ema_diff_trend,ema_diff,500,2.0,0.0,1,150,-1617237.0,889652.0,-1113146.0,-1393743.0,150,79485,4403,90.54
957,mid_z_revert,mid_z,50,0.75,0.25,-1,50,-1617464.0,-575892.0,-547898.0,-493674.0,50,127495,8321,73.46
958,mid_z_revert,mid_z,200,2.0,0.5,-1,150,-1618831.0,-1326030.0,-145942.0,-146859.0,150,55321,3204,37.62
959,momentum_revert,momentum,100,4.0,0.0,-1,100,-1620428.0,-837937.0,-827724.0,45233.0,100,61414,3569,77.79
960,ema_diff_revert,ema_diff,50,1.0,0.0,-1,50,-1621617.0,-558457.0,-552872.0,-510288.0,50,126833,7667,88.27
961,mid_z_trend,mid_z,200,1.25,0.0,1,150,-1634677.0,987901.0,-1332623.0,-1289955.0,150,44993,2499,88.22
962,mid_z_trend,mid_z,20,1.25,0.25,1,100,-1645099.0,-239807.0,-846107.0,-559185.0,100,272947,15801,52.06
963,mid_z_trend,mid_z,20,2.0,0.5,1,100,-1649240.0,-290958.0,-659367.0,-698915.0,100,213559,12538,26.92
964,mid_z_trend,mid_z,20,1.5,0.25,1,100,-1663456.0,-141540.0,-743533.0,-778383.0,100,241825,14017,46.77
965,ema_diff_trend,ema_diff,200,8.0,0.0,1,150,-1667214.0,957875.0,-1341450.0,-1283639.0,150,46543,2568,85.74
966,mid_z_trend,mid_z,20,1.0,0.25,1,50,-1670802.0,-463571.0,-600025.0,-607206.0,50,193911,12242,66.31
967,mid_z_trend,mid_z,10,1.0,0.0,1,50,-1671898.0,-497050.0,-633272.0,-541576.0,50,203326,12114,75.2
968,ema_diff_revert,ema_diff,200,1.0,0.0,-1,100,-1687771.0,-970920.0,-987201.0,270350.0,100,108931,6253,89.11
969,mid_z_trend,mid_z,10,1.5,0.25,1,200,-1692201.0,299197.0,-1306196.0,-685202.0,200,410835,22691,17.36
970,momentum_revert,momentum,500,2.0,0.0,-1,150,-1693583.0,-1330547.0,-1301756.0,938720.0,150,68149,3857,84.63
971,mid_z_trend,mid_z,20,0.75,0.25,1,150,-1699747.0,-235839.0,-895308.0,-568600.0,150,420183,23397,50.74
972,mid_z_revert,mid_z,500,2.0,0.0,-1,200,-1701225.0,-1640552.0,-1668586.0,1607913.0,200,17537,975,87.16
973,mid_z_trend,mid_z,10,1.0,0.0,1,100,-1708465.0,-363664.0,-969795.0,-375006.0,100,308754,17412,55.91
974,momentum_trend,momentum,100,12.0,0.0,1,200,-1719775.0,1491217.0,-1838894.0,-1372098.0,200,41362,2330,38.28
975,ema_diff_trend,ema_diff,10,1.0,0.0,1,150,-1727073.0,-371306.0,-664429.0,-691338.0,150,459927,25376,49.65
976,mid_z_trend,mid_z,200,1.0,0.0,1,150,-1727227.0,958023.0,-1374619.0,-1310631.0,150,52619,2915,88.95
977,mid_z_revert,mid_z,10,1.5,0.0,-1,50,-1729513.0,-649894.0,-486315.0,-593304.0,50,155140,9419,70.16
978,mid_z_revert,mid_z,50,2.0,0.5,-1,100,-1732392.0,-1022400.0,-362061.0,-347931.0,100,115097,6986,37.04
979,mid_z_trend,mid_z,10,2.0,0.5,1,50,-1734864.0,-522893.0,-652003.0,-559968.0,50,211556,13528,29.76
980,ema_diff_trend,ema_diff,500,5.0,0.0,1,150,-1734983.0,961553.0,-1379914.0,-1316622.0,150,50487,2802,89.64
981,mid_z_revert,mid_z,200,1.5,0.25,-1,150,-1749752.0,-1365860.0,-184129.0,-199763.0,150,69521,4001,55.63
982,mid_z_revert,mid_z,100,1.5,0.0,-1,150,-1756958.0,-1349759.0,-1331259.0,924060.0,150,66517,3716,83.22
983,momentum_trend,momentum,10,8.0,0.0,1,200,-1759056.0,-128583.0,-981538.0,-648935.0,200,39012,2198,1.69
984,momentum_trend,momentum,200,12.0,0.0,1,200,-1768237.0,1488310.0,-1471373.0,-1785174.0,200,36540,2034,55.95
985,mid_z_revert,mid_z,100,1.25,0.0,-1,100,-1774658.0,-818434.0,-799627.0,-156597.0,100,52244,3017,88.95
986,ema_diff_trend,ema_diff,500,1.0,0.0,1,200,-1779457.0,1270289.0,-1030297.0,-2019449.0,200,118094,6524,88.18
987,mid_z_trend,mid_z,10,2.0,0.5,1,200,-1783698.0,-197637.0,-1106871.0,-479190.0,200,344217,19154,3.17
988,mid_z_revert,mid_z,20,1.25,0.25,-1,50,-1799208.0,-713328.0,-536607.0,-549273.0,50,174955,11315,62.49
989,mid_z_revert,mid_z,200,0.75,0.5,-1,100,-1799737.0,-1028037.0,-383266.0,-388434.0,100,124011,7488,66.02
990,mid_z_trend,mid_z,20,2.0,0.5,1,150,-1813435.0,-120316.0,-818256.0,-874863.0,150,263537,14743,17.86
991,mid_z_trend,mid_z,20,0.75,0.25,1,50,-1824436.0,-546145.0,-704886.0,-573405.0,50,221054,13825,69.66
992,mid_z_trend,mid_z,20,1.25,0.5,1,50,-1845598.0,-514595.0,-657809.0,-673194.0,50,212013,13765,52.62
993,mid_z_revert,mid_z,200,1.5,0.5,-1,150,-1848457.0,-1396511.0,-218728.0,-233218.0,150,79531,4599,49.16
994,mid_z_trend,mid_z,10,2.0,0.5,1,100,-1856926.0,-542473.0,-949233.0,-365220.0,100,295469,17149,16.3
995,mid_z_revert,mid_z,100,2.0,0.25,-1,100,-1860560.0,-848947.0,-829354.0,-182259.0,100,61004,3706,46.42
996,momentum_revert,momentum,100,2.0,0.0,-1,100,-1860799.0,-912135.0,-906352.0,-42312.0,100,86826,5042,84.44
997,mid_z_trend,mid_z,10,1.25,0.25,1,200,-1863365.0,99348.0,-1485118.0,-477595.0,200,475429,26245,22.92
998,mid_z_trend,mid_z,10,1.5,0.25,1,150,-1867325.0,-100521.0,-1200659.0,-566145.0,150,379331,21082,24.99
999,mid_z_revert,mid_z,200,1.25,0.25,-1,150,-1868333.0,-1403928.0,-218677.0,-245728.0,150,83449,4786,60.68
1000,mid_z_revert,mid_z,20,1.5,0.5,-1,50,-1875854.0,-746989.0,-562301.0,-566564.0,50,185441,12315,47.57
1001,ema_diff_trend,ema_diff,500,3.0,0.0,1,150,-1878028.0,913899.0,-1441681.0,-1350246.0,150,66313,3672,90.78
1002,momentum_trend,momentum,200,8.0,0.0,1,200,-1883141.0,1431816.0,-1482102.0,-1832855.0,200,49428,2754,68.34
1003,momentum_revert,momentum,10,2.0,0.0,-1,50,-1898710.0,-715906.0,-551122.0,-631682.0,50,171996,10771,66.6
1004,mid_z_trend,mid_z,10,1.5,0.25,1,50,-1906113.0,-589287.0,-714973.0,-601853.0,50,229842,14366,52.07
1005,mid_z_revert,mid_z,100,2.0,0.5,-1,100,-1915681.0,-867005.0,-846438.0,-202238.0,100,67548,4133,39.78
1006,mid_z_revert,mid_z,200,0.75,0.25,-1,150,-1919619.0,-1515911.0,-376458.0,-27250.0,150,120777,6921,70.53
1007,mid_z_revert,mid_z,50,1.5,0.25,-1,100,-1937294.0,-1085269.0,-435961.0,-416064.0,100,137039,8184,55.57
1008,momentum_trend,momentum,200,6.0,0.0,1,200,-1940554.0,1414758.0,-1514138.0,-1841174.0,200,57902,3213,74.56
1009,ema_diff_revert,ema_diff,10,2.0,0.0,-1,50,-1947151.0,-733333.0,-555078.0,-658740.0,50,178478,10821,75.06
1010,mid_z_revert,mid_z,10,1.25,0.0,-1,50,-1955507.0,-726203.0,-562252.0,-667052.0,50,178248,10831,73.15
1011,mid_z_trend,mid_z,20,1.0,0.25,1,150,-1964106.0,-98351.0,-734399.0,-1131356.0,150,376809,20963,47.62
1012,mid_z_revert,mid_z,10,2.0,0.25,-1,50,-1965713.0,-732356.0,-559023.0,-674334.0,50,181144,11611,39.7
1013,ema_diff_revert,ema_diff,200,3.0,0.0,-1,150,-1967160.0,-1410998.0,-1409198.0,853036.0,150,89399,5002,87.31
1014,mid_z_trend,mid_z,20,0.75,0.25,1,100,-1969206.0,-445061.0,-1075187.0,-448958.0,100,337434,19415,59.16
1015,momentum_trend,momentum,100,8.0,0.0,1,200,-1971319.0,1424164.0,-1913387.0,-1482096.0,200,67236,3743,56.44
